16,-0.014339047,1.2404567,-0.094124615,-0.041051846,0.014211669,-0.048202317,0.99789244
50,-0.014598443,1.2402467,-0.09460338,-0.04048556,0.014447421,-0.048000883,0.9979219
83,-0.014618204,1.2401669,-0.09401762,-0.040252663,0.012901138,-0.047965895,0.9979542
118,-0.014820233,1.2398381,-0.09356071,-0.040241472,0.011442051,-0.04773586,0.99798346
153,-0.014612345,1.2399216,-0.09438234,-0.040280484,0.01212968,-0.047467645,0.99798656
188,-0.0145820575,1.2397449,-0.094884336,-0.04070072,0.013423758,-0.048846815,0.99788636
223,-0.014367904,1.2396115,-0.095097415,-0.041407414,0.014771205,-0.04976928,0.9977927
257,-0.014296532,1.2403748,-0.09484219,-0.041133307,0.014331668,-0.04893836,0.99785155
292,-0.014476327,1.2413878,-0.094478056,-0.04136579,0.013305951,-0.048976444,0.9978543
326,-0.014818792,1.2421076,-0.09410459,-0.041607648,0.012096495,-0.048299115,0.9978926
359,-0.015519366,1.2422383,-0.09333364,-0.041480735,0.011363763,-0.048184175,0.99791205
394,-0.015837584,1.242393,-0.09202387,-0.04238382,0.009545764,-0.049673956,0.99782014
430,-0.015839403,1.2430843,-0.092404336,-0.04202153,0.009262973,-0.0490923,0.99786687
464,-0.015503654,1.2433598,-0.09232682,-0.041780856,0.00850007,-0.0492158,0.9978777
499,-0.015224151,1.2433046,-0.092690825,-0.042040482,0.008316244,-0.049347587,0.99786186
534,-0.014971503,1.2424814,-0.092742495,-0.041656543,0.008929314,-0.049021047,0.99788874
569,-0.014719089,1.2417684,-0.09119438,-0.041842505,0.009216455,-0.050978523,0.99778026
603,-0.014353262,1.2413989,-0.09120867,-0.040715285,0.009450296,-0.05131115,0.9978077
637,-0.014769784,1.2411118,-0.0904812,-0.03963836,0.009697454,-0.05067877,0.997881
672,-0.013971987,1.2420442,-0.09003846,-0.04035303,0.0088850185,-0.048450053,0.9979706
706,-0.013544048,1.2427206,-0.089761995,-0.04036907,0.008513116,-0.04745178,0.9980211
741,-0.012678037,1.2442223,-0.08944183,-0.03995698,0.008579696,-0.045369674,0.99813396
776,-0.012139474,1.2455764,-0.08916493,-0.041612923,0.008383915,-0.04456976,0.99810404
812,-0.011436276,1.2465317,-0.08886553,-0.041498907,0.008450463,-0.044463035,0.998113
847,-0.010258225,1.2478437,-0.088734716,-0.04244511,0.008823722,-0.044294495,0.99807745
881,-0.009412879,1.2487183,-0.08870514,-0.04371927,0.009734153,-0.044802207,0.9979913
915,-0.008242361,1.2496104,-0.088915996,-0.044080507,0.0109138265,-0.045577433,0.9979281
949,-0.0068311663,1.2506198,-0.08947092,-0.046125874,0.012013529,-0.0465028,0.9977803
983,-0.005457599,1.2518625,-0.08969448,-0.046418503,0.012013549,-0.046759192,0.99775475
1018,-0.0049239704,1.2521031,-0.089972295,-0.04652425,0.012736655,-0.04748056,0.99770683
1052,-0.00404286,1.2525315,-0.09029033,-0.04732108,0.012614566,-0.047748365,0.9976581
1087,-0.0038482882,1.2522713,-0.09045084,-0.047021497,0.012384523,-0.04875599,0.9976264
1121,-0.0032892874,1.2525016,-0.090346724,-0.047259897,0.012011671,-0.049340583,0.99759096
1156,-0.0027018301,1.2525438,-0.090675235,-0.04688234,0.011722723,-0.049149323,0.99762166
1191,-0.0025708866,1.2520952,-0.09081019,-0.047759574,0.011365999,-0.0507732,0.99750286
1226,-0.0025605748,1.2508425,-0.09029561,-0.0476242,0.010036124,-0.051561095,0.9974832
1261,-0.0025453186,1.250409,-0.09084908,-0.04645372,0.009244268,-0.052159213,0.9975149
1295,-0.0017638636,1.2500687,-0.091631934,-0.04611341,0.00846815,-0.05288351,0.99749947
1329,-0.0013249043,1.2490346,-0.092388436,-0.046112094,0.008839463,-0.054741614,0.99739605
1363,-3.1516982E-5,1.2488258,-0.093771085,-0.045589253,0.008406622,-0.055508267,0.99738145
1398,0.0011286975,1.2488661,-0.09509665,-0.045043483,0.008303295,-0.056115285,0.99737316
1432,0.0026250805,1.2489822,-0.096687354,-0.045118473,0.008245692,-0.056977704,0.99732137
1467,0.004210637,1.2496232,-0.09833486,-0.046238907,0.008511623,-0.059107933,0.9971438
1502,0.0059661907,1.2507436,-0.10028923,-0.04764516,0.007080858,-0.06118638,0.9969634
1536,0.0081307795,1.2518523,-0.10279827,-0.047351968,0.0045689223,-0.06361053,0.9968403
1571,0.0113400705,1.2534542,-0.10615511,-0.047003664,0.0042795623,-0.066580884,0.9966641
1605,0.014483459,1.2556189,-0.10947169,-0.049061533,0.0042426237,-0.07151828,0.9962229
1640,0.018494675,1.2580249,-0.11325421,-0.050285943,0.0036517088,-0.07543069,0.9958756
1675,0.023814786,1.2602131,-0.11775569,-0.049190152,0.0038371247,-0.074729376,0.99598247
1709,0.029396484,1.2628344,-0.1221442,-0.05305932,0.003599552,-0.08106345,0.99528915
1744,0.035622306,1.2655916,-0.12634385,-0.054470263,0.0037216495,-0.08571531,0.9948226
1779,0.041807856,1.2674558,-0.13082266,-0.051995628,0.0027657745,-0.085361265,0.99498856
1814,0.04834989,1.269584,-0.13503304,-0.05519156,1.7141698E-5,-0.092078894,0.994221
1849,0.055471987,1.2718198,-0.13999508,-0.055062197,-0.0016316369,-0.09456623,0.99399334
1885,0.06295895,1.2731509,-0.14538105,-0.053984545,-0.0036705039,-0.09657907,0.99385345
1919,0.07193759,1.274777,-0.15062268,-0.054889385,-0.0063190213,-0.10029688,0.99342227
1954,0.08108995,1.2761412,-0.15655558,-0.054579362,-0.0080187,-0.10230011,0.9932228
1989,0.09095457,1.2777591,-0.1627236,-0.05448303,-0.008635805,-0.10484214,0.9929578
2024,0.10206417,1.2795422,-0.16871989,-0.05405298,-0.0089297835,-0.10774692,0.9926677
2058,0.11347093,1.2819705,-0.1749925,-0.05505103,-0.009512221,-0.11239222,0.9920922
2093,0.12541813,1.2843481,-0.18198112,-0.057114106,-0.008670542,-0.11686021,0.9914668
2128,0.13869072,1.2869666,-0.18948142,-0.0570901,-0.009120253,-0.116802745,0.99147093
2162,0.15214458,1.290891,-0.19665053,-0.055335023,-0.010184718,-0.11613728,0.99163824
2196,0.16491932,1.2950853,-0.2041237,-0.057981234,-0.0095210895,-0.11849158,0.99121505
2231,0.17801408,1.299927,-0.21147653,-0.06026229,-0.009131726,-0.12405284,0.9904019
2266,0.19109236,1.3055612,-0.21792242,-0.06167045,-0.009750683,-0.12664758,0.9899808
2301,0.20374264,1.3125874,-0.22345223,-0.06277093,-0.013951086,-0.12524581,0.9900397
2336,0.21534164,1.3201683,-0.22890647,-0.068320364,-0.018085003,-0.12903653,0.9891182
2370,0.22610062,1.3283134,-0.23641574,-0.070828564,-0.022484487,-0.13114786,0.98857373
2405,0.23787805,1.3374356,-0.24276869,-0.073174626,-0.028059069,-0.13228677,0.98810846
2439,0.2488649,1.3463572,-0.24771649,-0.07965904,-0.034167152,-0.13845758,0.98656803
2475,0.26131436,1.356879,-0.25453156,-0.08737927,-0.03755541,-0.14387241,0.98501533
2509,0.2748494,1.3669078,-0.26185286,-0.08973553,-0.03759281,-0.14079408,0.98524684
2545,0.2904984,1.3776717,-0.26990825,-0.08751461,-0.038136777,-0.13494833,0.98624325
2579,0.30571157,1.3869731,-0.27813473,-0.092714265,-0.034603965,-0.1355239,0.9858194
2613,0.3206922,1.3959357,-0.285748,-0.09478664,-0.029808264,-0.13326101,0.98608744
2648,0.33503887,1.4042959,-0.29331502,-0.09531857,-0.025873598,-0.13077149,0.9864805
2682,0.34803107,1.4122748,-0.30032608,-0.09735661,-0.02089664,-0.13324945,0.9860678
2717,0.3593458,1.4195664,-0.30709162,-0.09886721,-0.017478917,-0.13531509,0.9857026
2751,0.36849415,1.4256474,-0.31328946,-0.09909463,-0.018196758,-0.13386354,0.98586494
2786,0.37585732,1.430462,-0.31852883,-0.10011691,-0.018028565,-0.13204347,0.9860102
2820,0.3807025,1.4337147,-0.32257274,-0.097538054,-0.019857215,-0.12848338,0.98670363
2855,0.38259757,1.4351108,-0.32537293,-0.094042905,-0.026279908,-0.12044904,0.9879055
2889,0.38164115,1.4341096,-0.32751694,-0.0887265,-0.032896172,-0.11049954,0.98936105
2924,0.37776658,1.4320494,-0.32869288,-0.08041512,-0.042715136,-0.098296195,0.9909827
2959,0.37233287,1.4291261,-0.3288164,-0.07405443,-0.054696895,-0.08420366,0.9921864
2994,0.3645853,1.4216082,-0.32731268,-0.06433042,-0.07034632,-0.073437214,0.9927336
3028,0.35418713,1.4128274,-0.3274329,-0.05644374,-0.08312463,-0.0624565,0.99297714
3063,0.34216198,1.4020362,-0.32880518,-0.048944052,-0.09451622,-0.053963233,0.99285406
3099,0.32853195,1.3890026,-0.32923588,-0.04161365,-0.10719543,-0.047994588,0.99220663
3133,0.3126322,1.374037,-0.3294929,-0.03633694,-0.12211244,-0.041943174,0.99096364
3167,0.2943469,1.3582464,-0.33150813,-0.031244077,-0.13870837,-0.039736707,0.98904234
3202,0.27435356,1.3402104,-0.33410358,-0.030956151,-0.15439436,-0.03972029,0.9867251
3237,0.25098795,1.3197577,-0.33945352,-0.017945012,-0.17438552,-0.03386272,0.98393136
3272,0.2241827,1.3014964,-0.34782895,-0.012899903,-0.20357472,-0.04134716,0.9781009
3307,0.19525756,1.2826288,-0.3581957,-0.009168977,-0.2297109,-0.050116606,0.9719245
3342,0.16323721,1.2661018,-0.3719399,0.0026367253,-0.25884318,-0.05691167,0.9642377
3377,0.12950668,1.2540805,-0.3860443,0.003917743,-0.28926095,-0.07540635,0.9542676
3410,0.093481295,1.246488,-0.4010523,0.0034451275,-0.32029882,-0.09363386,0.9426715
3444,0.055370547,1.2444087,-0.41740158,0.007373471,-0.35227257,-0.099540696,0.9305597
3478,0.013391957,1.249483,-0.43453506,0.01156765,-0.3923968,-0.111086376,0.91299003
3512,-0.029402567,1.2617573,-0.45160815,0.006054597,-0.432803,-0.1333862,0.8915453
3547,-0.07413728,1.2795072,-0.46844998,9.966856E-4,-0.47297212,-0.1382745,0.8701589
3582,-0.11963068,1.3024412,-0.48635533,-0.0057073464,-0.5169708,-0.13736685,0.8448899
3617,-0.16491376,1.3298771,-0.50574917,-0.010668552,-0.5650165,-0.14253034,0.8126055
3652,-0.20854053,1.360052,-0.52622753,-0.017537393,-0.60964483,-0.13451949,0.7809802
3686,-0.2489764,1.3929831,-0.5474165,-0.030790975,-0.64701176,-0.12603152,0.75136125
3720,-0.28760746,1.4280076,-0.56969,-0.045807827,-0.6814163,-0.12270994,0.7200804
3754,-0.32421967,1.4639716,-0.5926927,-0.05329838,-0.7117262,-0.11786489,0.69044405
3789,-0.36069915,1.5027517,-0.61637557,-0.068345584,-0.73599946,-0.10442186,0.6653794
3823,-0.39583024,1.5428536,-0.6406176,-0.071318716,-0.7585589,-0.09293981,0.64098686
3858,-0.4287597,1.5877781,-0.6662408,-0.076721534,-0.77448267,-0.100602,0.61981416
3893,-0.45787334,1.6335917,-0.6940824,-0.08508955,-0.78710455,-0.110683426,0.60081226
3928,-0.48286313,1.6775504,-0.72365624,-0.096848466,-0.7980799,-0.10693702,0.5850242
3962,-0.5034437,1.7155803,-0.75251895,-0.108012155,-0.8047261,-0.10330996,0.5745227
3997,-0.5210233,1.7495562,-0.78038156,-0.11596658,-0.80518204,-0.11227925,0.57063735
4033,-0.53510004,1.7742524,-0.808574,-0.11923333,-0.80684006,-0.120158345,0.5659987
4067,-0.54768056,1.7904314,-0.8368817,-0.11533183,-0.81193423,-0.124786325,0.5584709
4101,-0.55841434,1.7989689,-0.86354077,-0.113972485,-0.8133239,-0.1239231,0.5569179
4136,-0.56744784,1.8005347,-0.89057994,-0.10711013,-0.8148767,-0.13347174,0.55379486
4170,-0.57600904,1.7949129,-0.9185816,-0.10119167,-0.8180818,-0.14532696,0.54715854
4205,-0.58313245,1.7820293,-0.9473544,-0.095972024,-0.821726,-0.14243715,0.5433851
4239,-0.5894626,1.7641406,-0.9741145,-0.09084867,-0.8252519,-0.1400778,0.53952205
4274,-0.59459937,1.740704,-1.0023607,-0.08272925,-0.83007765,-0.14039631,0.5333065
4309,-0.5978745,1.7123356,-1.0309484,-0.07443205,-0.8346879,-0.13762778,0.528029
4343,-0.5997898,1.6818128,-1.0576148,-0.065641165,-0.8380331,-0.13630901,0.52422476
4378,-0.5990945,1.6474454,-1.0839524,-0.058094673,-0.8408537,-0.13641109,0.52055943
4413,-0.5953767,1.6098877,-1.1102338,-0.05038589,-0.84429324,-0.13320072,0.51661175
4448,-0.58970565,1.5701225,-1.1364276,-0.044196647,-0.8465624,-0.1355449,0.51284146
4484,-0.57887906,1.5277457,-1.1618403,-0.03986396,-0.8490112,-0.12724967,0.51127136
4518,-0.5631279,1.4846154,-1.1871026,-0.032209344,-0.85155594,-0.13172519,0.5064223
4553,-0.5410513,1.4387617,-1.211257,-0.022321546,-0.8551133,-0.12691163,0.5021717
4588,-0.51251125,1.3942372,-1.2322106,-0.017903404,-0.8563391,-0.113888934,0.50338066
4622,-0.47712448,1.349026,-1.2498573,-0.014644361,-0.85416913,-0.100931615,0.5098955
4657,-0.4356046,1.3053036,-1.263783,9.251439E-4,-0.8529489,-0.08304834,0.5153448
4692,-0.39004767,1.2639755,-1.2727757,0.021864444,-0.8457558,-0.07417088,0.52793723
4727,-0.3411951,1.226286,-1.2756238,0.05075596,-0.829023,-0.05691525,0.5539904
4761,-0.28942153,1.1948099,-1.2752653,0.071655266,-0.80925184,-0.036409818,0.5819375
4795,-0.23086245,1.1705381,-1.2722665,0.09764786,-0.7828441,-0.00479219,0.61448926
4829,-0.16800365,1.155476,-1.2717608,-0.11898387,0.7490995,-0.017114429,-0.6514598
4863,-0.10401414,1.1539532,-1.2692139,-0.14866778,0.7126419,-0.015823936,-0.6854116
4898,-0.037603986,1.1657772,-1.2653239,-0.16202544,0.66351444,-0.017255433,-0.73020446
4933,0.029208494,1.1923691,-1.2628983,-0.15912046,0.61176676,-0.028005444,-0.77436286
4968,0.09550327,1.2293724,-1.265291,-0.14954606,0.557158,-0.03742698,-0.8159719
5002,0.16061294,1.2706988,-1.2714404,-0.1343897,0.49630383,-0.05973943,-0.855601
5037,0.22866751,1.3160648,-1.2835371,-0.12322789,0.42874396,-0.09649016,-0.8897658
5072,0.2973032,1.3621247,-1.3007325,-0.11314344,0.35678387,-0.11672684,-0.91993403
5108,0.3678185,1.4072564,-1.3243421,-0.11066217,0.2753,-0.13450263,-0.9454485
5143,0.4374446,1.4517326,-1.3536681,-0.099428326,0.19027878,-0.14217441,-0.9662787
5177,0.5013804,1.4947474,-1.386819,-0.08308888,0.10552938,-0.13924962,-0.98110616
5210,0.55973756,1.537142,-1.4247211,-0.051466357,0.027819842,-0.12585853,-0.99032164
5245,0.60995346,1.5769248,-1.4630308,-0.013169198,-0.048792817,-0.11928362,-0.9915731
5280,0.64495033,1.6103859,-1.4972678,0.006686931,-0.10972393,-0.12244289,-0.98636895
5314,0.6653826,1.6382791,-1.5216174,0.030438174,-0.14550675,-0.123162955,-0.9811892
5349,0.67753845,1.6578721,-1.5382855,0.045852423,-0.17514534,-0.12163589,-0.97592336
5383,0.68534875,1.6709164,-1.550031,0.05256011,-0.19320008,-0.12447321,-0.9718115
5418,0.68942153,1.6798829,-1.5522386,0.049678724,-0.20107014,-0.13147937,-0.96944106
5453,0.6889837,1.6798025,-1.545745,0.04408785,-0.20597915,-0.13906942,-0.96762
5488,0.68787956,1.671572,-1.5330712,0.03350321,-0.20393538,-0.14367789,-0.967804
5523,0.686819,1.6563433,-1.5145383,0.022319872,-0.19987647,-0.15129907,-0.9678119
5558,0.68443495,1.634373,-1.489363,0.0062740496,-0.18660654,-0.15208894,-0.97057074
5592,0.68057823,1.6079321,-1.4584743,-0.013668594,-0.16061303,-0.15176617,-0.9751839
5627,0.67240065,1.5761065,-1.421693,-0.029438835,-0.13359515,-0.15122515,-0.9789876
5662,0.6611676,1.5398699,-1.3803419,-0.03827591,-0.10936757,-0.1440903,-0.98275715
5697,0.64599735,1.5057179,-1.332954,-0.03501305,-0.08099977,-0.13393821,-0.98705304
5731,0.6273869,1.4726112,-1.2827741,-0.033188187,-0.054362778,-0.12934004,-0.9895526
5766,0.6030749,1.440954,-1.2270547,-0.023675073,-0.021646535,-0.119475305,-0.9923188
5801,0.5736439,1.41193,-1.1668497,-0.007311939,0.011800928,-0.10432507,-0.99444634
5835,0.5385128,1.3791019,-1.10508,-4.9665757E-4,0.04179436,-0.09928485,-0.9941808
5869,0.4946295,1.3483655,-1.0426894,-0.07436278,0.08544528,-0.11164306,-0.98727155
5904,0.4466529,1.3333745,-0.9771441,-0.034753818,0.12649673,-0.06302702,-0.98935246
5939,0.40779927,1.3199756,-0.9220306,-0.11134175,0.17651494,-0.064036556,-0.9758816
5974,0.38388234,1.3367724,-0.88177735,-0.105502576,0.1942662,-0.047990434,-0.9740774
6008,0.37935948,1.3646859,-0.85110325,-0.10280841,0.18720251,-0.079603046,-0.97367805
6045,0.38704574,1.3971878,-0.8274236,-0.12059043,0.16493937,-0.13261661,-0.96987927
6078,0.39441442,1.4310919,-0.8072426,-0.09029467,0.15125059,-0.1492699,-0.97297925
6112,0.39759678,1.4502529,-0.79075587,-0.097968385,0.13536996,-0.16774239,-0.97156554
6147,0.3928055,1.464139,-0.7745444,-0.10332123,0.13283095,-0.17787603,-0.969557
6182,0.3843965,1.476579,-0.76009655,-0.09325498,0.13701743,-0.16414851,-0.97241193
6217,0.37290457,1.484883,-0.7453539,-0.065248504,0.14522566,-0.16114132,-0.9740049
6252,0.36062542,1.4856464,-0.73793316,-0.059437998,0.14702453,-0.15656649,-0.97485274
6285,0.34049776,1.4874823,-0.7280785,-0.04916701,0.16672555,-0.14151192,-0.9745561
6321,0.32096004,1.4910555,-0.72152674,-0.021405319,0.1813597,-0.1295834,-0.97460693
6355,0.298698,1.4939742,-0.71360964,0.0015678685,0.20396739,-0.11331128,-0.97239673
6390,0.27596748,1.4968169,-0.7082447,0.015280337,0.22325054,-0.097244866,-0.9697779
6425,0.25286254,1.5011742,-0.7052718,0.032469057,0.24197446,-0.08227311,-0.96624285
6460,0.23036347,1.5044887,-0.70314366,0.052341662,0.26480922,-0.059121415,-0.9610625
6493,0.20773952,1.506922,-0.69984317,0.06209447,0.28739175,-0.03811589,-0.95503795
6528,0.18497339,1.5092857,-0.69568384,0.074742466,0.3093948,-0.014450794,-0.94788164
6563,0.1619475,1.5110196,-0.6911546,0.08615737,0.32933414,-0.0037941262,-0.9402667
6597,0.13956672,1.5108374,-0.6857812,-0.09190993,-0.35152018,-0.008231251,0.9316214
6632,0.11744164,1.5092052,-0.67928797,-0.09830944,-0.3756105,-0.030398756,0.9210472
6667,0.096607715,1.5067358,-0.67275417,-0.10328952,-0.39803874,-0.037973285,0.9107439
6701,0.0782616,1.503289,-0.6667255,-0.10746255,-0.4281526,-0.032997765,0.8966874
6736,0.06639921,1.4965106,-0.6597852,-0.106197834,-0.4589784,-0.023913443,0.8817534
6770,0.06373034,1.4862672,-0.6493814,-0.10169181,-0.47697604,-0.0061415248,0.8729919
6804,0.07305113,1.4705565,-0.6337498,0.08719344,0.4853303,-0.0072864722,-0.8699418
6839,0.09474286,1.449404,-0.61269355,0.059271522,0.48517954,-0.011306949,-0.8723301
6873,0.12958544,1.4257042,-0.58706915,0.031136494,0.46865782,-0.018782461,-0.88263106
6908,0.17976327,1.3998625,-0.5591268,-0.0025014833,0.43173262,-0.029475825,-0.90151644
6944,0.2417006,1.3758805,-0.53295916,-0.034007132,0.38177544,-0.040170394,-0.9227553
6978,0.31165972,1.3583807,-0.51306176,-0.06735918,0.3181545,-0.05929294,-0.94378215
7012,0.38465634,1.3527267,-0.49955758,-0.10166621,0.24746674,-0.070537806,-0.96096236
7047,0.45431262,1.3637862,-0.49458846,-0.1124569,0.17385554,-0.073873214,-0.975536
7081,0.51233065,1.3897022,-0.494515,-0.10527246,0.105367534,-0.07804538,-0.98576075
7116,0.558832,1.4296074,-0.49900678,-0.07934938,0.04482834,-0.07988484,-0.9926291
7151,0.59230053,1.4761552,-0.5045225,-0.048005175,-0.0067260074,-0.092122994,-0.99456704
7185,0.6139727,1.5245557,-0.5093878,-0.02190233,-0.050607402,-0.11515205,-0.9918161
7220,0.6262986,1.5744965,-0.5133275,0.011993075,-0.08664703,-0.12966733,-0.9876917
7255,0.6286403,1.6206943,-0.51303464,0.044737775,-0.11433829,-0.13943712,-0.9825897
7290,0.62413114,1.6613436,-0.5111601,0.07409605,-0.13562928,-0.15444364,-0.97583896
7325,0.61318976,1.6948764,-0.5057694,0.09936922,-0.15108739,-0.16548,-0.969492
7359,0.5965436,1.722336,-0.49593353,0.1223294,-0.16093211,-0.1753401,-0.96353114
7394,0.5749651,1.7435803,-0.48108438,0.1456834,-0.16388136,-0.18503425,-0.95795697
7428,0.5493094,1.7573768,-0.46142262,0.16515237,-0.15878017,-0.188689,-0.9549398
7463,0.5181172,1.765439,-0.43609163,0.18089913,-0.14239928,-0.18890719,-0.9546266
7498,0.4824217,1.767702,-0.4069675,0.19551006,-0.12057906,-0.19221772,-0.9540906
7533,0.4425133,1.7634246,-0.3743815,0.20336367,-0.09645499,-0.18939616,-0.9557556
7568,0.39720353,1.7544717,-0.33742106,0.20953788,-0.06453813,-0.17777896,-0.95933485
7602,0.34910637,1.7422229,-0.2986917,0.21535006,-0.026902528,-0.15776013,-0.96333396
7636,0.29594672,1.7261277,-0.25821468,0.21378662,0.0081567615,-0.14122133,-0.9665843
7670,0.23681895,1.7072611,-0.21557641,0.20752752,0.049078114,-0.13015893,-0.96828836
7704,0.17185286,1.6851904,-0.17290856,0.1942601,0.09156924,-0.12486298,-0.9686523
7739,0.09754716,1.6586624,-0.13284676,0.17588066,0.14395791,-0.12456442,-0.9658291
7774,0.016696127,1.630166,-0.097849935,0.16261064,0.20616674,-0.110268906,-0.9585895
7809,-0.069396965,1.5994418,-0.06974435,0.14650698,0.27040732,-0.1001922,-0.9462437
7843,-0.15813255,1.5672431,-0.051302277,0.12672919,0.33663428,-0.09119107,-0.9286018
7878,-0.25205863,1.5334287,-0.042319074,0.105253324,0.4087838,-0.08910361,-0.90215194
7913,-0.34446216,1.5003152,-0.043316957,0.08099365,0.47948778,-0.093528785,-0.868783
7947,-0.43366936,1.4710958,-0.056696784,0.05755501,0.551107,-0.09927494,-0.8265065
7982,-0.51418376,1.4490148,-0.0754348,0.046220046,0.614686,-0.10021385,-0.7810134
8016,-0.5884202,1.4329622,-0.10052473,0.04416206,0.6720159,-0.09365672,-0.73326176
8051,-0.6538664,1.423136,-0.12999234,0.046051636,0.7274504,-0.08702813,-0.67905915
8085,-0.70649326,1.4177384,-0.1574633,0.053668387,0.77482206,-0.08725936,-0.6238239
8120,-0.7524184,1.4200524,-0.18907785,0.07099581,0.8129873,-0.09553631,-0.56998605
8155,-0.78820044,1.4299442,-0.20569053,0.08654443,0.8451958,-0.08415792,-0.5206454
8190,-0.8188529,1.4455923,-0.20933253,0.106632106,0.863892,-0.067622,-0.4875935
8223,-0.8455984,1.4620339,-0.20041823,0.124320775,0.8730514,-0.05870569,-0.46784526
8258,-0.87191755,1.4780363,-0.18058959,0.13235542,0.87919194,-0.04870484,-0.45511693
8292,-0.89857596,1.4903574,-0.15226339,0.14188035,0.8810462,-0.044829454,-0.44901884
8328,-0.9260171,1.4995261,-0.11556147,0.14783671,0.8824522,-0.039604783,-0.44480774
8362,-0.9536561,1.503165,-0.0718745,0.14237063,0.8851973,-0.022766536,-0.44230992
8397,-0.97961825,1.4994506,-0.022261618,0.13812964,0.88349015,-0.017324412,-0.44728655
8431,-1.0044124,1.4878927,0.03793864,0.12867175,0.8783329,-0.03776044,-0.45885625
8466,-1.0239874,1.4737538,0.10634593,0.12001917,0.86855894,-0.06267048,-0.47673175
8500,-1.0353045,1.4602573,0.17810813,0.10629247,0.85589004,-0.077759795,-0.5001075
8535,-1.0385683,1.4467249,0.2562922,0.09543025,0.84050786,-0.08349289,-0.52675277
8569,-1.0328097,1.436127,0.33541092,0.081049375,0.8229199,-0.08963436,-0.55515724
8605,-1.0188868,1.4290181,0.41429818,0.06312483,0.8065314,-0.08751758,-0.58125985
8640,-0.9979402,1.4209194,0.49995932,0.05623655,0.7843665,-0.0895435,-0.6112189
8674,-0.9674087,1.4178987,0.58022445,0.04698808,0.7598524,-0.09703846,-0.64109284
8708,-0.93163526,1.4178137,0.656238,0.042857338,0.7394044,-0.08044844,-0.6670625
8743,-0.88723636,1.4220854,0.7306004,0.045987375,0.7103826,-0.09310909,-0.69611233
8778,-0.83990127,1.4257991,0.80609435,0.052879713,0.68544036,-0.07858475,-0.7219416
8813,-0.78870255,1.4304743,0.8785106,0.05588063,0.65957063,-0.07832554,-0.74545896
8849,-0.73766106,1.4360688,0.94155765,0.06136566,0.63751876,-0.08893275,-0.7628205
8883,-0.6875073,1.4412975,1.0001003,0.065448605,0.62108773,-0.075776786,-0.7773187
8918,-0.6388805,1.4452829,1.0559223,0.06305003,0.6048468,-0.07404925,-0.7903808
8953,-0.5950727,1.447823,1.1027946,0.05649675,0.59415203,-0.090231776,-0.79727644
8988,-0.5547218,1.4491472,1.1471844,0.052265197,0.58798707,-0.109965146,-0.7996544
9022,-0.5197863,1.4484448,1.1864182,0.045352634,0.59022003,-0.12219484,-0.7966504
